7185076257, 471850.5, 576257.25 
7893067652, 478930.16, 567652.74 
7372773850, 473727.37, 573850.59 
7216476022, 472164.32, 576022.74 
7857269573, 478572.57, 569573.38 
7733773312, 477337.1, 573312.23 
7580570567, 475805.0, 570567.04 
7524374760, 475243.63, 574760.21 
7888272843, 478882.32, 572843.35 
7658670117, 476586.25, 570117.96 
7574970718, 475749.43, 570718.86 
7314072641, 473140.1, 572641.32 
6812674361, 468126.76, 574361.68 
7791674685, 477916.68, 574685.78 
7102672278, 471026.56, 572278.74 
7565874883, 475658.71, 574883.13 
7633073021, 476330.559103, 573021.687153 
7226674322, 472266.54, 574322.97 
7690869793, 476908.52, 569793.37 
7685573448, 476855.28, 573448.31 
7618569370, 476185.19, 569370.46 
7644975028, 476449.54, 575028.26 
7129874914, 471298.22, 574914.66 
7568874743, 475688.96, 574743.24 
7068371720, 470683.13, 571720.28 
7133074978, 471330.28, 574978.36 
7709769636, 477097.56, 569636.57 
7341169976, 473411.19, 569976.14 
7313474376, 473134.9, 574376.85 
7820973688, 478209.01, 573688.04 
6947172591, 469471.37, 572591.27 
7339371793, 473393.93, 571793.88 
7206175168, 472061.84, 575168.11 
7559573222, 475595.61, 573222.95 
7294875348, 472948.28, 575348.0 
7812973605, 478129.32, 573605.21 
7217272267, 472172.94, 572267.91 
7319574894, 473195.52, 574894.75 
7665570648, 476655.26, 570648.56 
7243069937, 472430.13, 569937.96 
7842169105, 478421.53, 569105.13 
7204673371, 472046.45, 573371.03 
7274669824, 472746.43, 569824.4 
7313673163, 473136.95, 573163.87 
7429769178, 474297.69, 569178.76 
7223576758, 472235.98, 576758.79 
7398672971, 473986.98, 572971.71 
7917576817, 479175.82, 576817.18 
7367173238, 473671.36, 573238.17 
7313173427, 473131.75, 573427.95 
7250269156, 472502.19, 569156.31 
7353172255, 473531.41, 572255.68 
6872975991, 468729.46, 575991.27 
7774969710, 477749.0, 569710.98 
7914473374, 479144.45, 573374.23 
7392373726, 473923.15, 573726.54 
7850172695, 478501.99, 572695.82 
7860969153, 478609.68, 569153.21 
7814073315, 478140.69, 573315.34 
7698674591, 476986.55, 574591.22 
7258972827, 472589.12, 572827.98 
7240972636, 472409.9, 572636.53 
7243275149, 472432.17, 575149.8 
7330473979, 473304.0, 573979.71 
8028974109, 480289.77, 574109.87 
7986575349, 479865.18, 575349.24 
8148670811, 481486.25, 570811.3 
8044571735, 480445.16, 571735.06 
7681075559, 476810.58, 575559.11 
7039872042, 470398.7, 572042.09 
7616773113, 476167.44, 573113.2 
7053772482, 470537.62, 572482.85 
7327373156, 473273.06, 573156.32 
7434173481, 474341.56, 573481.23 
7209972019, 472099.22, 572019.03 
8168373881, 481683.45, 573881.33 
7595269351, 475952.51, 569351.35 
7982376470, 479823.75, 576470.38 
7693076112, 476930.35, 576112.24 
7417772122, 474177.9, 572122.16 
7286873077, 472868.41, 573077.49 
6916473330, 469164.21, 573330.99 
7893574648, 478935.75, 574648.33 
7511869889, 475118.98, 569889.02 
7949575755, 479495.95, 575755.93 
6745572723, 467455.42, 572723.85 
7480773713, 474807.99, 573713.49 
7397469716, 473974.1, 569716.7 
7327074072, 473270.28, 574072.31 
7625872599, 476258.59, 572599.6 
7733970404, 477339.07, 570404.26 
7216371969, 472163.75, 571969.85 
8072876130, 480728.6, 576130.91 
7694375040, 476943.97, 575040.07 
7756574453, 477565.35, 574453.45 
7249673727, 472496.05, 573727.27 
7892768456, 478927.6, 568456.52 
7308874320, 473088.41, 574320.74 
7350370460, 473503.86, 570460.87 
7495669770, 474956.88, 569770.6 
7284369620, 472843.12, 569620.2 
7819573363, 478195.14, 573363.02 
7189174277, 471891.58, 574277.27 
7135571942, 471355.6, 571942.63 
7751673940, 477516.95, 573940.89 
7804675770, 478046.51, 575770.58 
7759072890, 477590.52, 572890.87 
7740969436, 477409.3, 569436.58 
7535174231, 475351.38, 574231.17 
7319369566, 473193.54, 569566.15 
8162574609, 481625.18, 574609.95 
7610373980, 476103.67, 573980.54 
7534873239, 475348.08, 573239.25 
7030377448, 470303.43, 577448.21 
7797974707, 477979.15, 574707.79 
7745577505, 477455.74, 577505.64 
7232175911, 472321.78, 575911.62 
8161373961, 481613.68, 573961.23 
7247069387, 472470.35, 569387.81 
7893974672, 478939.52, 574672.63 
7503175406, 475031.93, 575406.12 
7651373780, 476513.89, 573780.89 
7358571489, 473585.37, 571489.7 
7721473912, 477214.23, 573912.42 
7464169647, 474641.09, 569647.38 
7102377646, 471023.99, 577646.2 
7639375916, 476393.49, 575916.78 
7246675511, 472466.89, 575511.58 
7300872681, 473008.22, 572681.8 
7604673926, 476046.2, 573926.71 
7778375525, 477783.83, 575525.16 
8024576023, 480245.29, 576023.94 
7364369121, 473643.0, 569121.08 
7577074495, 475770.06, 574495.04 
7342571971, 473425.89, 571971.02 
7987074095, 479870.19, 574095.09 
7099372748, 470993.85, 572748.68 
7292069851, 472920.82, 569851.71 
7840169875, 478401.28, 569875.83 
7601873858, 476018.93, 573858.75 
7521872436, 475218.36, 572436.28 
7396269644, 473962.59, 569644.96 
7990370746, 479903.57, 570746.34 
7334273608, 473342.19, 573608.0 
7183572547, 471835.92, 572547.22 
7437370144, 474373.55, 570144.38 
7934374249, 479343.26, 574249.23 
7157871388, 471578.8, 571388.52 
7097871838, 470978.18, 571838.04 
7471972778, 474719.46, 572778.83 
7865173710, 478651.18, 573710.38 
7118574574, 471185.73, 574574.36 
6931072430, 469310.92, 572430.76 
7711373068, 477113.39, 573068.76 
7620673816, 476206.69, 573816.28 
8002975239, 480029.28, 575239.38 
7219471702, 472194.02, 571702.45 
7392172689, 473921.05, 572689.99 
6888672554, 468886.62, 572554.95 
7462973005, 474629.74, 573005.07 
7386269025, 473862.78, 569025.21 
7734675176, 477346.2, 575176.64 
7065571105, 470655.84, 571105.87 
7853276130, 478532.37, 576130.87 
8081474293, 480814.99, 574293.33 
6930472392, 469304.06, 572392.85 
7474569052, 474745.62, 569052.67 
7183574081, 471835.89, 574081.99 
7197472061, 471974.4, 572061.09 
7776470229, 477764.48, 570229.4 
7568372422, 475683.99, 572422.11 
7744773280, 477447.95, 573280.79 
7974173603, 479741.02, 573603.55 
7442673492, 474426.38, 573492.88 
7832975442, 478329.12, 575442.05 
7888975684, 478889.18, 575684.5 
7594673125, 475946.34, 573125.8 
7809074757, 478090.94, 574757.1 
7725073437, 477250.84, 573437.06 
7413670720, 474136.23, 570720.1 
7668870133, 476688.63, 570133.75 
7803073076, 478030.32, 573076.51 
6696072658, 466960.65, 572658.76 
7934975785, 479349.67, 575785.85 
7694775325, 476947.37, 575325.07 
6867175354, 468671.78, 575354.73 
7822072676, 478220.35, 572676.44 
7397270719, 473972.78, 570719.46 
6890372653, 468903.11, 572653.57 
7346967841, 473469.4, 567841.52 
7406473886, 474064.65, 573886.59 
8157272662, 481572.14, 572662.82 
7150170370, 471501.47, 570370.65 
7541069789, 475410.68, 569789.52 
7230371774, 472303.81, 571774.15 
7449774706, 474497.23, 574706.45 
7501070454, 475010.99, 570454.65 
7179471911, 471794.03, 571911.8 
8092675063, 480926.89, 575063.48 
7258871836, 472588.51, 571836.51 
7739170029, 477391.05, 570029.88 
7791075036, 477910.88, 575036.3 
7472472465, 474724.78, 572465.22 
7950673367, 479506.55, 573367.18 
7250874074, 472508.01, 574074.81 
7844773600, 478447.8, 573600.06 
7543069560, 475430.49, 569560.86 
7843973770, 478439.66, 573770.52 
7303569081, 473035.5, 569081.48 
6820673081, 468206.18, 573081.0 
8029271248, 480292.32, 571248.28 
7583170451, 475831.69, 570451.08 
7961273629, 479612.46, 573629.12 
7401472896, 474014.21, 572896.38 
7670873131, 476708.6, 573131.85 
8010270442, 480102.7, 570442.65 
7843772458, 478437.73, 572458.32 
7815774421, 478157.08, 574421.2 
7894273083, 478942.99, 573083.41 
7069971656, 470699.14, 571656.35 
7653571251, 476535.09, 571251.01 
7357570447, 473575.23, 570447.55 
7971576156, 479715.62, 576156.75 
7817175676, 478171.37, 575676.29 
7385772764, 473857.62, 572764.38 
7828867479, 478288.62, 567479.41 
7297874384, 472978.1, 574384.5 
7100373617, 471003.85, 573617.17 
7442072431, 474420.32, 572431.23 
7766775384, 477667.49, 575384.68 
7125177157, 471251.2, 577157.59 
7382872758, 473828.96, 572758.95 
7170572284, 471705.45, 572284.99 
8028976412, 480289.91, 576412.92 
7332575547, 473325.79, 575547.33 
7891873307, 478918.1, 573307.36 
7624970345, 476249.94, 570345.73 
7745775174, 477457.31, 575174.23 
7278973735, 472789.38, 573735.8 
7132776349, 471327.76, 576349.92 
7369071757, 473690.52, 571757.98 
7735973995, 477359.87, 573995.49 
8001474533, 480014.62, 574533.9 
7899973484, 478999.1, 573484.54 
7171375411, 471713.56, 575411.67 
7793773540, 477937.22, 573540.94 
7964074627, 479640.13, 574627.65 
7174372314, 471743.42, 572314.43 
7125568832, 471255.6, 568832.55 
8042175152, 480421.96, 575152.06 
7295173905, 472951.91, 573905.09 
7227669521, 472276.44, 569521.04 
6765072449, 467650.4, 572449.78 
7199975615, 471999.28, 575615.02 
7809373778, 478093.04, 573778.35 
7550169078, 475501.9, 569078.11 
7535469868, 475354.54, 569868.3 
7284971360, 472849.46, 571360.45 
7152171884, 471521.57, 571884.1 
7662969260, 476629.75, 569260.17 
7922972030, 479229.52, 572030.86 
7857973523, 478579.48, 573523.01 
7668277855, 476682.33, 577855.28 
7252974266, 472529.4, 574266.54 
8031670934, 480316.79, 570934.87 
7598570751, 475985.31, 570751.95 
7867276879, 478672.59, 576879.35 
7678770162, 476787.14, 570162.37 
7715573715, 477155.7, 573715.94 
7387570068, 473875.4, 570068.56 
7384674169, 473846.87, 574169.58 
7149372021, 471493.56, 572021.65 
8078776118, 480787.26, 576118.11 
7385074075, 473850.62, 574075.2 
7126472128, 471264.52, 572128.25 
7022374985, 470223.4, 574985.2 
7229471437, 472294.4, 571437.56 
7401868837, 474018.62, 568837.92 
8054575319, 480545.1, 575319.78 
7379373196, 473793.0, 573196.51 
6908172547, 469081.39, 572547.96 
7918176528, 479181.22, 576528.17 
7076872889, 470768.08, 572889.1 
7179173273, 471791.86, 573273.64 
7223874788, 472238.17, 574788.51 
7321674476, 473216.25, 574476.14 
7203467935, 472034.73, 567935.56 
7344571889, 473445.71, 571889.07 
7180576490, 471805.97, 576490.97 
7548073874, 475480.75, 573874.14 
7215971484, 472159.84, 571484.31 
7878773530, 478787.53, 573530.88 
7073277192, 470732.76, 577192.05 
7451672961, 474516.07, 572961.45 
7891373090, 478913.81, 573090.12 
7498269383, 474982.19, 569383.69 
7322170057, 473221.82, 570057.84 
7420075326, 474200.58, 575326.13 
7512473277, 475124.51, 573277.95 
8008074305, 480080.97, 574305.52 
7204473335, 472044.47, 573335.63 
8167470008, 481674.4, 570008.75 
7212668025, 472126.25, 568025.03 
7167974430, 471679.75, 574430.36 
7581175829, 475811.97, 575829.84 
7667069498, 476670.83, 569498.14 
8019876499, 480198.15, 576499.78 
7859173504, 478591.91, 573504.65 
7870573287, 478705.53, 573287.35 
7941375548, 479413.84, 575548.07 
7250273968, 472502.64, 573968.52 
7553373441, 475533.53, 573441.24 
7752073874, 477520.45, 573874.38 
7351073931, 473510.55, 573931.28 
7918973223, 479189.73, 573223.58 
7041971944, 470419.11, 571944.93 
7124676431, 471246.54, 576431.43 
7867976916, 478679.52, 576916.58 
7474675070, 474746.48, 575070.22 
7866167769, 478661.92, 567769.27 
7931271383, 479312.23, 571383.88 
7494270383, 474942.03, 570383.98 
7882968740, 478829.69, 568740.23 
7628276604, 476282.15, 576604.79 
7186173729, 471861.83, 573729.02 
7133175311, 471331.45, 575311.73 
7799273418, 477992.11, 573418.4 
8118875900, 481188.56, 575900.7 
7480670619, 474806.44, 570619.36 
6990572549, 469905.53, 572549.17 
6942372560, 469423.17, 572560.1 
8119876008, 481198.7, 576008.81 
8078576254, 480785.66, 576254.49 
7067867587, 470678.28, 567587.9 
7772374827, 477723.47, 574827.6 
7686069559, 476860.5, 569559.72 
7781275477, 477812.52, 575477.16 
8082874248, 480828.59, 574248.37 
7892368125, 478923.96, 568125.83 
7881573291, 478815.87, 573291.68 
7223472810, 472234.15, 572810.91 
7431872348, 474318.8, 572348.3 
7098571763, 470985.59, 571763.36 
7600475996, 476004.39, 575996.24 
7582872531, 475828.18, 572531.99 
7891174533, 478911.05, 574533.64 
8017175068, 480171.25, 575068.14 
7233174209, 472331.33, 574209.62 
7800272182, 478002.89, 572182.81 
7086076834, 470860.18, 576834.42 
7317472328, 473174.14, 572328.21 
7329669874, 473296.93, 569874.36 
7586074704, 475860.36, 574704.72 
7405872599, 474058.95, 572599.27 
7286369683, 472863.09, 569683.01 
7478169634, 474781.6, 569634.86 
6735371904, 467353.6, 571904.15 
7839067901, 478390.36, 567901.9 
7414773477, 474147.38, 573477.29 
7114869358, 471148.52, 569358.27 
7696375877, 476963.69, 575877.82 
7362475014, 473624.33, 575014.66 
7216372942, 472163.76, 572942.8 
7395873574, 473958.39, 573574.96 
7737973990, 477379.05, 573990.19 
7810375471, 478103.1, 575471.92 
7255769131, 472557.48, 569131.07 
7183473886, 471834.02, 573886.93 
7453772283, 474537.39, 572283.07 
7857773493, 478577.27, 573493.96 
7590369127, 475903.01, 569127.07 
7264273878, 472642.88, 573878.67 
7209672236, 472096.42, 572236.02 
7300768547, 473007.9, 568547.11 
7507972588, 475079.0, 572588.77 
7402971734, 474029.63, 571734.38 
7303969620, 473039.1, 569620.73 
7433273653, 474332.33, 573653.76 
7244775552, 472447.16, 575552.57 
7841473533, 478414.8, 573533.03 
7259273204, 472592.81, 573204.39 
7520671223, 475206.52, 571223.81 
7507673536, 475076.93, 573536.48 
8007573665, 480075.33, 573665.09 
7965771075, 479657.17, 571075.98 
7546873380, 475468.69, 573380.46 
7858872821, 478588.39, 572821.45 
7220875164, 472208.33, 575164.44 
7206268554, 472062.09, 568554.93 
8091475322, 480914.51, 575322.51 
7897273335, 478972.22, 573335.54 
7098671858, 470986.3, 571858.88 
7176675777, 471766.69, 575777.25 
8048974916, 480489.88, 574916.42 
8016273517, 480162.02, 573517.57 
7658570943, 476585.28, 570943.04 
7961576009, 479615.83, 576009.28 
7300572883, 473005.22, 572883.15 
7292473238, 472924.61, 573238.18 
7247477058, 472474.55, 577058.01 
7592175878, 475921.71, 575878.91 
7595770471, 475957.31, 570471.88 
7494768803, 474947.08, 568803.78 
7495169684, 474951.96, 569684.38 
7622074246, 476220.15, 574246.0 
7980670893, 479806.35, 570893.97 
7556174878, 475561.79, 574878.52 
7093571444, 470935.66, 571444.98 
7335174977, 473351.08, 574977.83 
7814869056, 478148.73, 569056.62 
7920475776, 479204.23, 575776.48 
7960374926, 479603.81, 574926.16 
7233173898, 472331.81, 573898.37 
8005371311, 480053.79, 571311.83 
7491873465, 474918.06, 573465.13 
7239676358, 472396.32, 576358.97 
7458672369, 474586.94, 572369.89 
7903774533, 479037.74, 574533.8 
7183872656, 471838.69, 572656.49 
7921772493, 479217.99, 572493.83 
7929373337, 479293.88, 573337.37 
7362272055, 473622.78, 572055.48 
8085275614, 480852.59, 575614.2 
7362874600, 473628.69, 574600.03 
6728772753, 467287.73, 572753.77 
7897176764, 478971.83, 576764.93 
7161772802, 471617.6, 572802.54 
7975476408, 479754.74, 576408.56 
7546674490, 475466.79, 574490.29 
7110968277, 471109.48, 568277.91 
7530373532, 475303.01, 573532.64 
7674870239, 476748.282203, 570239.528888 
7374374830, 473743.37, 574830.1 
7310673501, 473106.82, 573501.0 
7913671884, 479136.1, 571884.65 
7411772245, 474117.38, 572245.32 
7458872135, 474588.89, 572135.76 
7524269243, 475242.74, 569243.64 
7122168659, 471221.04, 568659.07 
8151774765, 481517.32, 574765.26 
7607472809, 476074.65, 572809.15 
7983476612, 479834.27, 576612.6 
7892668063, 478926.02, 568063.37 
7764975041, 477649.6, 575041.89 
7465574594, 474655.86, 574594.28 
7261674476, 472616.43, 574476.39 
7185772658, 471857.57, 572658.41 
7450369957, 474503.84, 569957.06 
7252873905, 472528.73, 573905.9 
7150571815, 471505.43, 571815.43 
7302873462, 473028.64, 573462.36 
7937971532, 479379.94, 571532.94 
7075067463, 470750.11, 567463.25 
7584472525, 475844.63, 572525.03 
7435670066, 474356.38, 570066.47 
7966171514, 479661.69, 571514.81 
7359673294, 473596.38, 573294.55 
8035872888, 480358.82, 572888.77 
7891172551, 478911.49, 572551.44 
7644774217, 476447.7, 574217.02 
7246774040, 472467.95, 574040.6 
7211172259, 472111.21, 572259.86 
7583870592, 475838.96, 570592.61 
7428472515, 474284.46, 572515.18 
7092973058, 470929.9, 573058.22 
7518274407, 475182.17, 574407.37 
7678272979, 476782.58, 572979.73 
7533269220, 475332.42, 569220.0 
7577372512, 475773.06, 572512.55 
7865073522, 478650.49, 573522.69 
7892471964, 478924.78, 571964.26 
7444673582, 474446.88, 573582.32 
7803771050, 478037.22, 571050.1 
7552574448, 475525.69, 574448.06 
7013976845, 470139.02, 576845.11 
7076471258, 470764.65, 571258.38 
7135071911, 471350.11, 571911.61 
7311973751, 473119.34, 573751.32 
7346775083, 473467.76, 575083.72 
7705873016, 477058.88, 573016.86 
7872667657, 478726.93, 567657.33 
7024273690, 470242.19, 573690.95 
7854867585, 478548.0, 567585.85 
7480474311, 474804.58, 574311.35 
7818175073, 478181.15, 575073.25 
7391773961, 473917.05, 573961.87 
7254973468, 472549.79, 573468.16 
8007870430, 480078.99, 570430.0 
7534474981, 475344.57, 574981.61 
7135976054, 471359.38, 576054.03 
7217273659, 472172.76, 573659.55 
7820573710, 478205.58, 573710.71 
7734275048, 477342.93, 575048.45 
7351173236, 473511.85, 573236.56 
7120872230, 471208.58, 572230.32 
7151576100, 471515.11, 576100.64 
7455172146, 474551.34, 572146.49 
7261375198, 472613.73, 575198.98 
7990871036, 479908.62, 571036.43 
7630174166, 476301.26, 574166.1 
7772773151, 477727.81, 573151.8 
7988475379, 479884.7, 575379.96 
7303772463, 473037.45, 572463.2 
7338875067, 473388.03, 575067.47 
7446772775, 474467.24, 572775.84 
7796973551, 477969.98, 573551.18 
7662770112, 476627.82, 570112.09 
7895574649, 478955.39, 574649.84 
7261273163, 472612.4, 573163.37 
7207276175, 472072.85, 576175.63 
7283973767, 472839.7, 573767.52 
7115568643, 471155.43, 568643.99 
6879373510, 468793.3, 573510.6 
7207772794, 472077.58, 572794.23 
7873973711, 478739.0, 573711.03 
7771569308, 477715.89, 569308.75 
7440973874, 474409.71, 573874.96 
7365471603, 473654.78, 571603.25 
7463875088, 474638.6, 575088.8 
7352969744, 473529.71, 569744.2 
7214273371, 472142.26, 573371.16 
8045371423, 480453.19, 571423.67 
7664673720, 476646.72, 573720.1 
7737770279, 477377.23, 570279.73 
7382374368, 473823.59, 574368.36 
7264471674, 472644.87, 571674.82 
7259171774, 472591.62, 571774.76 
7172068226, 471720.66, 568226.95 
7388672789, 473886.05, 572789.28 
7155875969, 471558.33, 575969.88 
7231371542, 472313.92, 571542.51 
7837474568, 478374.84, 574568.29 
7319073980, 473190.52, 573980.32 
7975775514, 479757.88, 575514.31 
7904375812, 479043.19, 575812.44 
7089472519, 470894.37, 572519.56 
7997573920, 479975.4, 573920.54 
7865773688, 478657.39, 573688.2 
7850072601, 478500.01, 572601.12 
7526575026, 475265.26, 575026.06 
7579376583, 475793.8, 576583.48 
7696373823, 476963.81, 573823.84 
6711672933, 467116.98, 572933.15 
7407269281, 474072.89, 569281.88 
7276072274, 472760.18, 572274.66 
7284373697, 472843.6, 573697.34 
7244575217, 472445.72, 575217.04 
7559973170, 475599.71, 573170.33 
7579974772, 475799.56, 574772.45 
7494676971, 474946.57, 576971.36 
7344074285, 473440.29, 574285.22 
7496869581, 474968.51, 569581.61 
7082875079, 470828.89, 575079.75 
7656275117, 476562.76, 575117.95 
7465273278, 474652.02, 573278.56 
8094876012, 480948.15, 576012.51 
7521274617, 475212.54, 574617.6 
7149072021, 471490.55, 572021.95 
7562773479, 475627.35, 573479.76 
7507772261, 475077.61, 572261.97 
6833173597, 468331.65, 573597.58 
7552573232, 475525.25, 573232.3 
7910275010, 479102.68, 575010.22 
7173772285, 471737.71, 572285.66 
7107172872, 471071.88, 572872.55 
7881873020, 478818.27, 573020.72 
7654075446, 476540.43, 575446.42 
7946172111, 479461.29, 572111.44 
7182174382, 471821.67, 574382.04 
7860268698, 478602.07, 568698.08 
7309870053, 473098.47, 570053.16 
7548769249, 475487.3, 569249.91 
7997475846, 479974.12, 575846.47 
7207970035, 472079.77, 570035.35 
7181772488, 471817.88, 572488.43 
7437773192, 474377.87, 573192.53 
7505669813, 475056.46, 569813.81 
7137671822, 471376.56, 571822.95 
7271974705, 472719.13, 574705.93 
7103371542, 471033.04, 571542.82 
7261773444, 472617.62, 573444.15 
7079171915, 470791.3, 571915.34 
7905173040, 479051.68, 573040.86 
7344269536, 473442.43, 569536.14 
8029076118, 480290.12, 576118.25 
7462772469, 474627.33, 572469.03 
7931976609, 479319.26, 576609.3 
7448272521, 474482.68, 572521.14 
7714271606, 477142.64, 571606.69 
7511470327, 475114.64, 570327.63 
7158075924, 471580.72, 575924.78 
7358975190, 473589.23, 575190.16 
7869676148, 478696.59, 576148.8 
7366572457, 473665.27, 572457.61 
7187075233, 471870.3, 575233.59 
7135171759, 471351.2, 571759.23 
7932874455, 479328.02, 574455.9 
7765572755, 477655.11, 572755.98 
7708775129, 477087.11, 575129.53 
7369070601, 473690.63, 570601.74 
7537069306, 475370.4, 569306.48 
7516469383, 475164.28, 569383.31 
7217876264, 472178.96, 576264.35 
7799169553, 477991.43, 569553.77 
7809973497, 478099.97, 573497.23 
7608374132, 476083.94, 574132.89 
7402274823, 474022.29, 574823.21 
7896075668, 478960.37, 575668.21 
8146975107, 481469.76, 575107.4 
7122975499, 471229.69, 575499.62 
7312373283, 473123.77, 573283.29 
7407972646, 474079.65, 572646.59 
7297372101, 472973.43, 572101.12 
7123571552, 471235.21, 571552.0 
7879167299, 478791.96, 567299.15 
7388874063, 473888.7, 574063.64 
7728977637, 477289.53, 577637.75 
7964675208, 479646.42, 575208.34 
7602273796, 476022.96, 573796.91 
7126071815, 471260.13, 571815.43 
7359673272, 473596.99, 573272.69 
7640175762, 476401.99, 575762.44 
7890672901, 478906.77, 572901.96 
7225971630, 472259.62, 571630.93 
7145868609, 471458.59, 568609.09 
7851367491, 478513.78, 567491.81 
7210876183, 472108.89, 576183.54 
7402372170, 474023.87, 572170.26 
7808074590, 478080.43, 574590.5 
7926576622, 479265.99, 576622.83 
7598773980, 475987.13, 573980.5 
7792573443, 477925.64, 573443.15 
6632772860, 466327.22, 572860.84 
7409674211, 474096.28, 574211.54 
7252173259, 472521.19, 573259.74 
6632872604, 466328.55, 572604.25 
7855073232, 478550.03, 573232.86 
8124574460, 481245.724528, 574460.661964 
7861675339, 478616.91, 575339.11 
7093767954, 470937.45, 567954.74 
7398072556, 473980.35, 572556.87 
7531672837, 475316.28, 572837.02 
7052169563, 470521.43, 569563.02 
8127873412, 481278.43, 573412.7 
7182476303, 471824.66, 576303.89 
7516373424, 475163.44, 573424.82 
7416472920, 474164.72, 572920.99 
7094772081, 470947.37, 572081.14 
7998675743, 479986.95, 575743.82 
8074974808, 480749.46, 574808.58 
7432372745, 474323.62, 572745.82 
7516672352, 475166.87, 572352.33 
6794172712, 467941.07, 572712.52 
7489272301, 474892.49, 572301.15 
8107676067, 481076.22, 576067.58 
7317371582, 473173.68, 571582.14 
7858167726, 478581.44, 567726.18 
7926874523, 479268.29, 574523.83 
7968374755, 479683.4, 574755.99 
8019875356, 480198.77, 575356.93 
7236368551, 472363.42, 568551.63 
7347974745, 473479.38, 574745.88 
7510575256, 475105.54, 575256.28 
8043676289, 480436.51, 576289.34 
7418772046, 474187.38, 572046.4 
7835373090, 478353.36, 573090.89 
7925775539, 479257.98, 575539.94 
7117968628, 471179.63, 568628.41 
7494674508, 474946.49, 574508.17 
7653771029, 476537.37, 571029.89 
7126572176, 471265.54, 572176.65 
7876567923, 478765.05, 567923.6 
7197371700, 471973.28, 571700.64 
7263074249, 472630.55, 574249.39 
8030976102, 480309.96, 576102.16 
7228868164, 472288.43, 568164.22 
7981575548, 479815.54, 575548.27 
7138371698, 471383.87, 571698.1 
7694675240, 476946.99, 575240.21 
7269573521, 472695.03, 573521.09 
8207574885, 482075.62, 574885.99 
8099774314, 480997.59, 574314.28 
7230967826, 472309.49, 567826.25 
7122471714, 471224.68, 571714.02 
7436072298, 474360.16, 572298.49 
7115073956, 471150.69, 573956.07 
7867376108, 478673.91, 576108.2 
7286673859, 472866.52, 573859.58 
7262475961, 472624.75, 575961.17 
7356772421, 473567.52, 572421.33 
7275074026, 472750.04, 574026.34 
7381575199, 473815.57, 575199.16 
7453372477, 474533.13, 572477.41 
7259872540, 472598.46, 572540.12 
7292971936, 472929.71, 571936.3 
7482469529, 474824.41, 569529.74 
7662970457, 476629.9, 570457.56 
7611170647, 476111.62, 570647.28 
7627873731, 476278.36, 573731.69 
6861175238, 468611.28, 575238.65 
7282869516, 472828.89, 569516.74 
7770573655, 477705.06, 573655.41 
7851475989, 478514.39, 575989.22 
