149, 0, 9119, 57.6674536284 
150, 7305, 6915, 79.6777421868 
151, 6013, 8626, 64.649013578 
152, 2253, 0, 20.7301929561 
153, 5623, 7378, 23.9302448918 
154, 0, 5415, 115.717815442 
155, 0, 3827, 53.2120686155 
156, 2961, 8952, 18.306449245 
157, 8310, 6217, 23.6212905047 
158, 8467, 2091, 84.6328180716 
159, 6488, 6896, 50.7409253578 
160, 0, 4042, 43.2840394166 
161, 1463, 0, 32.1033787184 
162, 3448, 4341, 20.5126098928 
163, 0, 0, 22.8441389701 
164, 0, 6111, 54.0602651406 
165, 3509, 0, 44.1578836246 
166, 4071, 6509, 7.85124194001 
167, 8231, 3453, 43.7624370893 
168, 0, 6699, 29.3441806791 
169, 0, 1972, 17.3289780953 
170, 8091, 5663, 68.8851689278 
171, 2448, 175, 70.9827595496 
172, 0, 4573, 27.8456213115 
173, 0, 2556, 19.2945380872 
174, 0, 1317, 16.3472020946 
175, 5875, 5942, 30.3759510139 
176, 8146, 2165, 50.9756170484 
177, 6140, 5457, 116.294528273 
178, 8143, 2373, 49.968762242 
179, 0, 0, 53.6101699525 
180, 0, 9155, 27.4419867759 
181, 0, 1509, 143.954193411 
182, 7657, 9442, 75.8215407625 
183, 7105, 9149, 63.1569631948 
184, 5985, 0, 231.591784687 
185, 7349, 8454, 127.768008706 
186, 5758, 1480, 48.9627963126 
187, 0, 16, 41.9823986928 
188, 6691, 1581, 81.4096364075 
189, 5074, 0, 23.0745757659 
190, 0, 7027, 66.8585180135 
191, 9232, 0, 24.6541071629 
192, 278, 2226, 29.5965154282 
193, 3557, 2715, 212.544080302 
194, 9065, 6586, 587.509882873 
195, 8103, 2514, 39.4899290959 
196, 7031, 2713, 50.1582728501 
197, 5123, 2492, 38.3994281723 
198, 1903, 627, 67.1517222949 
199, 3214, 2633, 19.5833041135 
200, 9008, 4847, 20.5071152323 
201, 7998, 5430, 64.9845644729 
202, 0, 3068, 24.0165547654 
203, 0, 9392, 66.1118911162 
204, 2901, 8647, 92.2725370477 
205, 7248, 5270, 55.6959345217 
206, 3963, 5578, 178.85929358 
207, 520, 2690, 91.855028028 
208, 1303, 2733, 111.06694725 
209, 2008, 2974, 71.8612551664 
210, 3898, 5877, 1363.84301414 
211, 4686, 0, 116.767971965 
212, 5644, 1622, 65.4554554838 
213, 0, 0, 51.6345281764 
214, 0, 5722, 126.937874569 
215, 9083, 8796, 243.239449113 
216, 8616, 6909, 538.954134507 
217, 339, 186, 2135.96627949 
218, 0, 2087, 85.7261351798 
219, 0, 8580, 669.815840161 
220, 0, 5326, 1766.07510771 
221, 0, 0, 113.797323649 
222, 0, 0, 125.836850562 
223, 3421, 6010, 275.165316884 
224, 0, 7391, 2198.20289002 
225, 0, 2877, 2062.21176499 
226, 2538, 9047, 729.458556818 
227, 9364, 6808, 627.81983243 
228, 0, 4750, 706.962491274 
229, 0, 0, 133.101376603 
230, 5178, 0, 475.501725415 
231, 966, 2906, 949.222208275 
232, 0, 0, 388.66226661 
233, 0, 0, 173.387364015 
234, 1455, 3774, 244.655815235 
235, 0, 3202, 169.720678849 
236, 0, 0, 268.337182451 
237, 0, 6920, 15.6978351021 
238, 8164, 0, 93.2507919674 
239, 6946, 7396, 551.037537883 
240, 6392, 5295, 134.082894136 
241, 5791, 3116, 100.778877455 
242, 958, 625, 659.367446009 
243, 0, 4743, 376.270771648 
244, 7959, 0, 13.0637858219 
245, 0, 0, 382.128843638 
246, 0, 953, 462.62030227 
247, 5362, 1861, 103.421147257 
248, 0, 3988, 54.5618373679 
249, 0, 4260, 119.218174363 
250, 0, 2319, 808.18913546 
251, 1913, 0, 51.3718921201 
252, 0, 7311, 96.3167301148 
253, 0, 603, 474.01156526 
254, 0, 5189, 283.663008868 
255, 0, 0, 308.234038837 
256, 0, 8400, 184.45751662 
257, 0, 0, 331.260497338 
258, 0, 8789, 463.517374058 
259, 4191, 613, 57.2292787548 
260, 0, 1372, 214.328568822 
261, 0, 5065, 470.008539932 
262, 0, 0, 332.781194315 
263, 0, 4012, 568.107700891 
264, 0, 4837, 500.717032168 
265, 0, 0, 96.8868177862 
266, 0, 611, 90.4982954092 
267, 5757, 4742, 103.965464314 
268, 0, 0, 279.812678589 
269, 0, 0, 105.470695518 
270, 0, 431, 543.504535445 
271, 1152, 4796, 130.902517705 
272, 3535, 0, 56.221658108 
273, 0, 4821, 221.712102184 
274, 0, 0, 26.0983064585 
275, 0, 0, 514.450423858 
276, 0, 0, 304.713416924 
277, 0, 6722, 209.586306376 
278, 0, 2522, 420.580572038 
279, 0, 7006, 372.60022499 
280, 0, 0, 137.7712535 
281, 0, 0, 196.356697386 
282, 4381, 3980, 40.4390680853 
283, 2977, 3359, 260.763069939 
284, 7671, 2652, 894.614263491 
285, 5303, 1492, 43.1344233113 
286, 0, 0, 120.464018707 
287, 0, 3467, 174.284462015 
288, 0, 0, 166.284740391 
289, 0, 6007, 186.896257959 
290, 0, 0, 50.814542304 
291, 0, 2892, 274.32617745 
292, 0, 8191, 209.969434868 
293, 0, 0, 51.1542824165 
294, 0, 1059, 110.753774653 
295, 0, 5154, 118.417914663 
296, 411, 8087, 599.790621742 
297, 0, 0, 53.5494285683 
298, 0, 5725, 75.7601891205 
299, 0, 0, 171.686118542 
300, 0, 3611, 87.4777560297 
301, 0, 0, 94.1865335061 
302, 0, 0, 211.603484441 
303, 0, 0, 294.905327528 
304, 0, 3196, 182.598223929 
305, 0, 0, 37.7766065178 
306, 5396, 0, 157.202065921 
307, 99, 1126, 246.677081161 
308, 6604, 1958, 39.7008358042 
309, 0, 7911, 151.630952298 
310, 0, 3968, 165.833407851 
311, 0, 1277, 302.719530625 
312, 2093, 8426, 1026.25356537 
313, 0, 0, 97.9884482988 
314, 5830, 2374, 254.729552663 
315, 0, 4116, 117.588357417 
316, 0, 0, 11.0805640651 
317, 0, 4503, 370.271810282 
318, 0, 6351, 655.400558552 
319, 7411, 3578, 60.3031757041 
320, 5500, 0, 108.638448517 
321, 0, 0, 163.458104504 
322, 0, 2954, 110.794761691 
323, 0, 0, 60.0775941441 
324, 0, 0, 31.0818648255 
325, 0, 4373, 367.187380799 
326, 0, 0, 96.1447762492 
327, 0, 8525, 208.260761418 
328, 8534, 3148, 1411.56250037 
329, 0, 1790, 86.2445515402 
330, 3524, 5810, 81.3304564305 
331, 267, 709, 25.6170509622 
332, 4278, 2061, 230.429357684 
333, 5984, 0, 425.819497544 
334, 1449, 2111, 174.194482162 
335, 6162, 480, 242.706019295 
336, 7076, 1860, 433.297774048 
337, 2041, 5521, 432.650534723 
338, 5932, 4867, 477.081798418 
339, 7808, 3644, 307.975976866 
340, 0, 5419, 62.4640352523 
341, 1092, 8010, 365.36631623 
342, 0, 0, 36.5337994191 
343, 6374, 9367, 156.17840536 
344, 6272, 0, 335.450207208 
345, 1895, 0, 86.8824249889 
346, 0, 5685, 54.7061603501 
347, 0, 6262, 67.5488305308 
348, 5280, 148, 290.382072471 
349, 0, 510, 70.795291471 
350, 0, 1844, 161.030554881 
351, 3183, 7356, 335.793585192 
352, 7346, 4975, 347.89105637 
353, 0, 3392, 415.559562022 
354, 1845, 7861, 57.6519171473 
355, 1468, 5090, 420.957838844 
356, 0, 7713, 49.5343375827 
357, 0, 0, 8.22680983129 
358, 0, 5181, 229.273539599 
359, 3747, 4433, 282.382713177 
360, 0, 5217, 9.77434396774 
361, 0, 2311, 144.874848651 
362, 0, 7274, 163.973659032 
363, 255, 3944, 216.845971089 
364, 2524, 7508, 115.342791862 
365, 2949, 2686, 179.856430152 
366, 8346, 1302, 168.018698356 
367, 7419, 2948, 70.1789791885 
368, 0, 7773, 157.284751269 
369, 2124, 6665, 218.232984904 
370, 0, 0, 242.534267971 
371, 6638, 7143, 99.759944923 
372, 0, 1909, 153.674581019 
373, 4516, 0, 85.5535968086 
374, 692, 3514, 63.6377812023 
375, 684, 3313, 4.45161768345 
376, 547, 6060, 106.254366509 
377, 1395, 8604, 79.5004688195 
378, 4425, 0, 60.8669264641 
379, 2765, 0, 76.9941650651 
380, 6077, 0, 182.520424755 
381, 0, 4955, 223.395506475 
382, 0, 809, 176.653401578 
383, 7793, 0, 294.054475583 
384, 3301, 8734, 90.0837773461 
385, 7553, 4498, 149.21043384 
386, 0, 7438, 121.829974526 
387, 6478, 3799, 115.07154644 
388, 3629, 246, 67.1587287087 
389, 7914, 3399, 112.023011131 
390, 0, 3393, 93.3821591031 
391, 6707, 1162, 67.0849885023 
392, 2717, 2474, 48.6846785384 
393, 0, 8007, 161.190214529 
394, 5563, 4564, 175.483358147 
395, 4583, 7361, 193.228353561 
396, 0, 7046, 5.43058007959 
397, 0, 3718, 7.0660667985 
398, 7763, 4944, 69.5314191162 
399, 0, 1058, 69.1229346888 
400, 0, 997, 353.339019437 
401, 3726, 9147, 72.2338549778 
402, 0, 3804, 516.989115002 
403, 0, 0, 475.07188998 
404, 6875, 5020, 58.7634031657 
405, 0, 7319, 69.4796752891 
406, 0, 460, 101.180867974 
407, 0, 1127, 254.171103872 
408, 2308, 6207, 164.57747543 
409, 9256, 5909, 78.8338380559 
410, 8016, 4415, 548.148998558 
411, 239, 0, 109.664183133 
412, 0, 909, 85.5134650913 
413, 0, 0, 120.799930333 
414, 7677, 756, 379.225259372 
415, 0, 2628, 14.5604620959 
416, 2154, 0, 79.883732441 
417, 0, 0, 43.1471637686 
418, 820, 9244, 318.460277493 
419, 4446, 5842, 197.729276671 
420, 4438, 0, 93.1384956825 
421, 4622, 8911, 130.097177714 
422, 4943, 3431, 644.062783819 
423, 5642, 7094, 295.739328171 
424, 7694, 0, 128.587426428 
425, 0, 147, 230.191162445 
426, 0, 855, 78.3279040764 
427, 982, 1616, 26.2748115666 
428, 0, 1965, 48.6098248244 
429, 4210, 0, 220.436009192 
430, 1486, 7900, 148.243346392 
431, 0, 7891, 77.7079476728 
432, 5923, 7892, 309.180171704 
433, 0, 2968, 509.500577056 
434, 0, 8937, 415.378725044 
435, 0, 0, 443.555453788 
436, 2210, 8504, 172.715840575 
437, 0, 0, 97.1204851015 
438, 2963, 49, 249.994105055 
439, 3810, 0, 73.2821138588 
440, 3089, 0, 5.3508223667 
441, 0, 7728, 94.4297042134 
442, 0, 0, 127.999456468 
443, 7029, 6352, 68.2071083806 
444, 0, 8200, 122.962741415 
445, 7390, 499, 67.2186649907 
446, 0, 5628, 65.807504315 
447, 0, 3923, 112.01196853 
448, 0, 0, 59.1221046207 
449, 9238, 0, 63.9237753028 
450, 0, 2293, 61.7380676829 
451, 0, 0, 58.2621069327 
452, 0, 8605, 9.29441466692 
453, 0, 0, 22.4938436022 
454, 8204, 6204, 81.1164037538 
455, 6104, 3389, 113.949105279 
456, 2282, 2935, 592.899649024 
457, 5706, 8505, 1122.99692397 
458, 7497, 1441, 335.178658847 
459, 6045, 8209, 98.4186242938 
460, 7513, 3543, 113.841036566 
461, 1595, 0, 638.520184798 
462, 0, 0, 138.001536942 
463, 0, 4536, 58.0805829813 
464, 226, 7144, 335.610222258 
465, 0, 3387, 10.8480597343 
466, 5436, 4143, 87.2728431619 
467, 4096, 8939, 442.840983876 
468, 3340, 3558, 66.2473497964 
469, 9077, 1768, 63.3705902877 
470, 0, 3028, 488.849551854 
471, 615, 0, 52.2045563145 
472, 9187, 0, 170.69581316 
473, 0, 2309, 844.298979412 
474, 0, 3086, 75.7443366373 
475, 0, 0, 60.6100824946 
476, 0, 4548, 60.5051159335 
477, 0, 0, 86.435016631 
478, 0, 0, 8.93322450184 
479, 8702, 1534, 357.170942694 
480, 8012, 8706, 220.097242373 
481, 0, 0, 49.9953670653 
482, 0, 7325, 120.920512318 
483, 0, 0, 121.083098581 
484, 0, 1087, 183.739836174 
485, 0, 0, 33.5074402237 
486, 6964, 5967, 20.2471528862 
487, 1037, 9101, 4.7478837391 
488, 0, 5469, 73.8154340809 
489, 0, 8880, 63.5306142214 
490, 0, 887, 57.1274035001 
491, 7289, 2417, 104.140796653 
492, 0, 0, 66.5031143029 
493, 0, 0, 251.119012801 
494, 0, 1226, 98.6867531427 
495, 0, 1389, 452.917433884 
496, 6766, 1800, 263.61137574 
497, 5350, 2223, 106.252683435 
498, 0, 0, 200.083264912 
499, 0, 7173, 391.442532229 
500, 1352, 0, 298.233310292 
501, 2486, 4577, 51.0867355843 
502, 0, 4161, 80.6751563134 
503, 1937, 628, 108.455974235 
504, 0, 2795, 475.497107757 
505, 0, 0, 60.5715107538 
506, 2146, 0, 102.119339348 
507, 4499, 1697, 67.6918745091 
508, 0, 0, 447.650860795 
509, 0, 8436, 519.332609551 
510, 0, 0, 4.48742687955 
511, 4587, 2413, 18.0521522263 
512, 7047, 0, 85.1928688637 
513, 7555, 0, 59.4399870846 
514, 0, 358, 255.438360486 
515, 0, 7207, 268.411124102 
516, 1042, 8063, 129.13545138 
517, 6811, 1368, 97.4672959379 
518, 0, 2788, 352.579978336 
519, 0, 0, 32.2601952877 
520, 0, 2722, 231.328941814 
521, 0, 0, 309.375795587 
522, 0, 6052, 656.936806861 
523, 3189, 0, 254.265909915 
524, 0, 7239, 251.70627495 
525, 5399, 8316, 139.190061664 
526, 5412, 3903, 589.812859119 
527, 0, 0, 390.648786367 
528, 0, 0, 160.337876976 
529, 0, 7402, 103.116426357 
530, 0, 0, 14.3915322325 
531, 1745, 1143, 251.193894527 
532, 2310, 3346, 306.404272563 
533, 0, 7060, 444.093929276 
534, 4429, 0, 21.0135817634 
535, 0, 7141, 45.2042703287 
536, 0, 4094, 412.420942912 
537, 0, 0, 44.0484919206 
538, 0, 0, 396.214515225 
539, 0, 0, 409.770482246 
540, 0, 0, 74.1140485068 
541, 3932, 7184, 777.358496499 
542, 0, 3058, 19.0375163358 
543, 7783, 2143, 102.762189743 
544, 0, 0, 12.9581210058 
545, 1020, 8938, 147.074619012 
546, 0, 2614, 181.453920886 
547, 0, 0, 464.618698091 
548, 0, 0, 70.3157241352 
549, 5169, 2770, 231.673206804 
550, 0, 8274, 160.205236647 
551, 0, 0, 67.9922188792 
552, 0, 0, 176.812097244 
553, 4714, 9055, 165.63182934 
554, 7710, 1959, 106.054874908 
555, 0, 1444, 341.70649576 
556, 1692, 0, 263.897444213 
557, 0, 0, 37.056203235 
558, 7116, 2810, 80.4125687682 
559, 0, 5727, 110.432247652 
560, 0, 5438, 164.777155622 
561, 1605, 0, 815.580732122 
562, 0, 0, 106.869866821 
563, 4525, 2172, 12.4654402249 
564, 0, 280, 131.482408581 
565, 0, 0, 3.66379584586 
566, 0, 1926, 117.755239685 
567, 0, 0, 234.408787264 
568, 3986, 0, 16.4794574594 
569, 0, 5975, 377.287465864 
570, 6016, 6729, 184.180829132 
571, 0, 0, 128.32177817 
572, 0, 3201, 148.758783743 
573, 0, 0, 53.8479878312 
574, 0, 6012, 55.1985152086 
575, 0, 0, 89.3257363574 
576, 0, 0, 67.0229853713 
577, 2156, 8089, 100.511634053 
578, 0, 6913, 17.390986171 
579, 0, 7399, 139.343335654 
580, 602, 1200, 250.205314941 
581, 0, 2383, 504.263363722 
582, 0, 6949, 67.1366446445 
583, 8140, 124, 48.8809764908 
584, 0, 2021, 129.26595455 
585, 0, 9422, 63.6934915535 
586, 0, 0, 104.887540228 
587, 0, 6051, 118.072064027 
588, 0, 7927, 307.872071206 
589, 5048, 0, 69.8835721321 
590, 0, 3036, 70.6637399716 
591, 9213, 5486, 75.4054228818 
592, 0, 1045, 125.535434228 
593, 0, 0, 147.35138725 
594, 3187, 9150, 81.7841728299 
595, 0, 5271, 354.978295462 
596, 0, 0, 49.7554167366 
597, 0, 0, 43.4081038162 
598, 0, 7388, 82.1701710326 
599, 0, 535, 43.8138904915 
600, 0, 0, 335.288835639 
601, 0, 5269, 36.5159737071 
602, 9362, 0, 243.460763822 
603, 4418, 3709, 149.200900752 
604, 1960, 6087, 1667.41369262 
605, 875, 8946, 159.193539128 
606, 2418, 2502, 143.905002123 
607, 0, 4894, 150.882147396 
608, 3465, 191, 36.9934402999 
609, 0, 2482, 245.169734395 
610, 1750, 8835, 44.5910369312 
611, 8627, 1165, 322.619388359 
612, 4934, 4769, 29.055266304 
613, 960, 4154, 53.5263340138 
614, 5803, 1506, 130.616682825 
615, 6113, 3391, 110.309533224 
616, 7224, 7530, 103.425480964 
617, 0, 8851, 20.01184899 
618, 9009, 6365, 168.792605833 
619, 6021, 0, 236.728765431 
620, 0, 6172, 120.498060165 
621, 7558, 0, 32.0802913487 
622, 0, 0, 38.0230341417 
623, 0, 952, 39.0910926672 
624, 4166, 0, 29.5754559837 
625, 0, 486, 113.133073629 
626, 0, 8587, 130.082079471 
627, 0, 991, 149.77765969 
628, 4411, 4935, 123.838563057 
629, 6552, 6489, 8.52312149391 
630, 7134, 6931, 60.2812068789 
631, 0, 4330, 103.281327777 
632, 0, 0, 39.7997461936 
633, 0, 0, 49.9906468376 
634, 0, 0, 171.124773974 
635, 8094, 2150, 167.825272723 
636, 0, 0, 127.605614526 
637, 0, 1738, 205.59607222 
638, 0, 0, 52.7249104252 
639, 0, 0, 50.9433863072 
640, 0, 7101, 91.1239070109 
641, 0, 0, 137.34090148 
642, 0, 5135, 39.7980514598 
643, 0, 0, 37.3293890119 
644, 0, 0, 41.1794098605 
645, 0, 1589, 151.838945599 
646, 0, 0, 63.5809062595 
647, 5030, 6654, 69.6342626597 
648, 2666, 8577, 67.99855131 
649, 0, 8068, 59.6537381114 
650, 7757, 0, 77.542565635 
651, 0, 0, 8.75917804365 
652, 0, 0, 33.3788234202 
653, 0, 5113, 277.95623964 
654, 6171, 5180, 98.7642444172 
655, 0, 0, 93.6638562731 
656, 0, 5702, 218.32003779 
657, 0, 0, 85.1657136404 
658, 4197, 8585, 769.040190598 
659, 2879, 0, 736.949280471 
660, 1346, 1931, 83.174732095 
661, 0, 3118, 108.340511816 
662, 0, 0, 85.6816757332 
663, 0, 8655, 25.3697004318 
664, 7910, 0, 188.671184933 
665, 0, 0, 51.4871368641 
666, 0, 1139, 118.583682521 
667, 0, 0, 58.775657495 
668, 0, 0, 45.692214873 
669, 9184, 0, 34.5790376531 
670, 630, 5788, 21.9822337355 
671, 7602, 4189, 3.62227828853 
672, 0, 5889, 346.983875018 
673, 0, 184, 180.960340406 
674, 9276, 1683, 312.095504549 
675, 0, 128, 25.2173947901 
676, 3169, 9056, 100.222303087 
677, 0, 5161, 102.611390831 
678, 2927, 6061, 67.6217851533 
679, 0, 4489, 107.991787063 
680, 7218, 3325, 207.744991544 
681, 2654, 1690, 213.135493318 
682, 0, 4820, 323.877751257 
683, 2430, 2808, 467.142662859 
684, 0, 0, 106.107731872 
685, 0, 5252, 19.9123077517 
686, 0, 1682, 564.887554599 
687, 4846, 2754, 583.870503269 
688, 0, 0, 157.41928422 
689, 4428, 9310, 95.8684660957 
690, 8783, 8495, 30.4486015072 
691, 0, 0, 125.094780613 
692, 5177, 1292, 292.670677658 
693, 0, 6277, 490.48243787 
694, 1380, 9044, 19.1056666986 
695, 3687, 291, 87.9761709434 
696, 3927, 3639, 207.074069885 
697, 0, 3004, 112.957724447 
698, 6546, 6535, 132.019494928 
699, 0, 4751, 204.970333951 
700, 0, 7413, 40.4770528456 
701, 468, 3129, 171.657101587 
702, 2470, 282, 51.2028758453 
703, 0, 2703, 335.926430312 
704, 6414, 0, 22.896916823 
705, 0, 9007, 487.067364142 
706, 7511, 8875, 320.123462706 
707, 0, 2942, 77.6832010653 
708, 3746, 0, 50.0345866659 
709, 0, 1074, 367.045331125 
710, 800, 0, 75.5367463477 
711, 0, 0, 199.680324519 
712, 0, 6367, 460.58272274 
713, 2388, 169, 84.6399020742 
714, 2885, 0, 104.982982795 
715, 7722, 6000, 143.849290104 
716, 2610, 2192, 39.2785201639 
717, 1065, 454, 189.63691756 
718, 0, 0, 89.4245384433 
719, 4785, 149, 476.117687633 
720, 0, 8610, 172.487185938 
721, 0, 0, 377.986768649 
722, 0, 0, 54.4348136741 
723, 8233, 0, 151.856295447 
724, 4616, 3849, 125.110291013 
725, 0, 3942, 43.7732022308 
726, 0, 5940, 12.7676661924 
727, 0, 7972, 151.917876119 
728, 0, 4005, 117.033848546 
729, 4079, 2783, 20.2515382132 
730, 3706, 6251, 70.9970721662 
731, 0, 0, 184.58649686 
732, 0, 1627, 40.2791618139 
733, 0, 8975, 32.1775294414 
734, 0, 2695, 41.583608421 
735, 0, 0, 35.4746490906 
736, 0, 0, 100.723943767 
737, 0, 0, 268.130125463 
738, 0, 1034, 35.1428869931 
739, 0, 8366, 180.155149719 
740, 4297, 479, 53.3042537946 
741, 8621, 6376, 426.039988269 
742, 6718, 5208, 148.387651153 
743, 7172, 7104, 240.545945529 
744, 665, 3895, 115.632427484 
745, 0, 7324, 627.756448624 
746, 6895, 2353, 155.480111512 
747, 8263, 6276, 293.731967682 
748, 2415, 0, 32.8680733182 
749, 948, 9409, 331.815199868 
750, 4762, 7328, 95.2316052291 
751, 1036, 317, 8.41153969265 
752, 1428, 3356, 91.2053710184 
753, 0, 6676, 207.252170569 
754, 2953, 7645, 53.0857929918 
755, 0, 8792, 126.125914493 
756, 0, 0, 90.2914538027 
757, 0, 365, 110.251303476 
758, 6335, 0, 78.1704760791 
759, 1741, 1041, 96.7553600166 
760, 5834, 0, 65.0746747138 
761, 4340, 0, 7.41275927029 
762, 0, 0, 235.046782234 
763, 0, 2548, 7.94348160447 
764, 8720, 9427, 57.9468276905 
765, 0, 6466, 132.136835598 
766, 0, 0, 82.1048718775 
767, 0, 0, 29.451897771 
768, 0, 3860, 144.921333622 
769, 0, 0, 185.512653712 
770, 0, 4663, 178.598060441 
771, 0, 0, 230.336474487 
772, 0, 0, 84.956702295 
773, 4045, 5511, 227.728106339 
774, 0, 0, 84.9038471199 
775, 5329, 1060, 73.7124424172 
776, 1286, 6512, 61.2810266616 
777, 4200, 0, 179.041189081 
778, 0, 2760, 96.2945445316 
779, 7098, 0, 89.9621974403 
780, 4277, 0, 151.9074209 
781, 0, 4604, 26.2324486197 
782, 0, 0, 93.207968904 
783, 0, 0, 120.206814481 
784, 0, 0, 99.7856676802 
785, 2157, 2161, 171.856745576 
786, 9393, 3162, 53.7889630891 
787, 7079, 7637, 73.6713206573 
788, 3263, 1498, 74.6953445671 
789, 9317, 8545, 24.9624068638 
790, 7453, 923, 115.942681744 
791, 4106, 2056, 760.944572229 
792, 5884, 3274, 208.640669888 
793, 0, 0, 217.991753776 
